"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"290","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every Bet of £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/UG15q9zVRq",FALSE,0,NA,2017-04-21 22:53:27,TRUE,NA,"855555108410675201",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"291","#PremierLeague Zlatan Ibrahimovic se lesionó en el partido de cuartos de final de la #EuropaLeague y parece que... https://t.co/0tcmN6mG5Q",FALSE,0,NA,2017-04-21 22:53:14,FALSE,NA,"855555051020070913",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CdDeportiva_gt",0,FALSE,FALSE,NA,NA
"292","Paddypower New Custom #football
#PremierLeague #CFC #thfc
17:15 Sat
#Chelsea v #Spurs
Spurs enhanced to 16/1 Claim-… https://t.co/pfLdyFWcTV",FALSE,0,NA,2017-04-21 22:52:59,TRUE,NA,"855554989724499968",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"293","Paddypower Custom #football
#PremierLeague #LFC #MCFC
#mufc #WBA #EFL #LCFC #AVFC
Bet £10 Get £30 Free Bets Claim-&gt;… https://t.co/It9UIhFtlY",FALSE,0,NA,2017-04-21 22:52:48,TRUE,NA,"855554943067009024",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","mufcfergie",0,FALSE,FALSE,NA,NA
"294","Paddypower Custom #football
#PremierLeague #LFC #MCFC
#mufc #WBA #EFL #LCFC #AVFC
Bet £10 Get £30 Free Bets Claim-&gt;… https://t.co/VeoyD6RUCa",FALSE,0,NA,2017-04-21 22:52:38,TRUE,NA,"855554902415859712",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Paddyspower2",0,FALSE,FALSE,NA,NA
"295","Paddypower Custom #football
#PremierLeague #LFC #MCFC
#mufc #WBA #EFL #LCFC #AVFC
Bet £10 Get £30 Free Bets Claim-&gt;… https://t.co/h6eCEFZIxo",FALSE,0,NA,2017-04-21 22:52:27,TRUE,NA,"855554856609886208",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"296","Paddypower Custom #football
#PremierLeague #LFC #MCFC
#mufc #WBA #EFL #LCFC #AVFC
Bet £10 Get £30 Free Bets Claim-&gt;… https://t.co/5E5JPJ7qln",FALSE,0,NA,2017-04-21 22:52:13,TRUE,NA,"855554795221942273",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"297","Paddypower Custom #football
#PremierLeague #LFC #MCFC
#mufc #WBA #EFL #LCFC #AVFC
Bet £10 Get £30 Free Bets Claim-&gt;… https://t.co/Fneir5ftIL",FALSE,0,NA,2017-04-21 22:52:00,TRUE,NA,"855554739811086336",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","BingoBestOdds",0,FALSE,FALSE,NA,NA
"298","Paddypower Custom #football
#PremierLeague #LFC #MCFC
#mufc #WBA #EFL #LCFC #AVFC
Bet £10 Get £30 Free Bets Claim-&gt;… https://t.co/6wPAuRbXgV",FALSE,0,NA,2017-04-21 22:51:47,TRUE,NA,"855554685520011264",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"299","Además, el jueves tenemos ""#derbi"" en #Manchester. ¿A quién le favorecerá el resultado? #PremierLeague",FALSE,1,NA,2017-04-21 22:51:42,FALSE,NA,"855554664896622592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","encuestafutesp",0,FALSE,FALSE,NA,NA
"300","Paddypower Custom #football
#PremierLeague #LFC #MCFC
#mufc #WBA #EFL #LCFC #AVFC
Bet £10 Get £30 Free Bets Claim-&gt;… https://t.co/d5vxBmcJbo",FALSE,0,NA,2017-04-21 22:51:33,TRUE,NA,"855554626648670208",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"301","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every Bet of £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/n8pYUzLcwJ",FALSE,0,NA,2017-04-21 22:51:20,TRUE,NA,"855554571778875393",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","mufcfergie",0,FALSE,FALSE,NA,NA
"302","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every Bet of £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/t4jAaL1819",FALSE,0,NA,2017-04-21 22:51:08,TRUE,NA,"855554522059612167",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Paddyspower2",0,FALSE,FALSE,NA,NA
"303","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every Bet of £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/LMmlrfDTAN",FALSE,0,NA,2017-04-21 22:50:52,TRUE,NA,"855554456313880577",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"304","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every Bet of £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/hLD87tZAhE",FALSE,0,NA,2017-04-21 22:50:44,TRUE,NA,"855554423199870976",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"305","Coral #football #HorseRacing
#PremierLeague #Cheltenham
Every Bet of £25 get a free £10 bet
+ bet £5 Get £20 Claim-… https://t.co/PYAAl3HYNA",FALSE,0,NA,2017-04-21 22:50:33,TRUE,NA,"855554375586111488",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","BingoBestOdds",0,FALSE,FALSE,NA,NA
"306","#PremierLeague Zlatan Ibrahimovic se lesionó en el partido de cuartos de final de la #EuropaLeague y parece que ya… https://t.co/ukd2z8iNT2",FALSE,0,NA,2017-04-21 22:50:24,TRUE,NA,"855554339095687168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CdDeportiva_gt",0,FALSE,FALSE,NA,NA
"307","#PremierLeague Mauricio Pochettino claims success for Tottenham is a top four finish, but says he wants to emulate… https://t.co/7j99r9pjix",FALSE,0,NA,2017-04-21 22:49:13,FALSE,NA,"855554042185080832",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","1stgoaldotnet",0,FALSE,FALSE,NA,NA
"308","#PremierLeague Howard blasts MLS and Colorado Rapids for three-match ban: Colorado Rapids goalkeeper Tim Howard has… https://t.co/7YjIUooW0w",FALSE,0,NA,2017-04-21 22:46:11,FALSE,NA,"855553278678941696",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"309","#PremierLeague Arsenal defender Hector Bellerin gets a new haircut: Hector Bellerin sharpened up his act on Friday… https://t.co/dBAOa6ryn8",FALSE,0,NA,2017-04-21 22:46:11,FALSE,NA,"855553275948552192",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"310","Paddypower New Custom #football
#PremierLeague #CFC #thfc
17:15 Sat
#Chelsea v #Spurs
Spurs enhanced to 16/1 Claim-… https://t.co/mB3zO4ZaZR",FALSE,0,NA,2017-04-21 22:45:53,TRUE,NA,"855553203945046016",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"311","New Customer #MMA  1
#football #HorseRacing
#PremierLeague #LFC #swfc #nufc #LCFC
#MCFC #whufc #avfc #Spurs
More@… https://t.co/uTfghTfJ3U",FALSE,0,NA,2017-04-21 22:45:23,TRUE,NA,"855553078325587968",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"312","@Cloutinho @sparx1886 @BatmanBet @alecjamesfowler @bevhill1984 @AccaClub Bolton please #accaclub #PremierLeague",FALSE,0,"Cloutinho",2017-04-21 22:41:37,FALSE,"855490659763015680","855552129733472257","357766021","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","i_am_big_g",0,FALSE,FALSE,NA,NA
"313","Jose Mourinho believes it would be illogical for England to take Marcus Rashford to this summer’s...… https://t.co/izxL4amUJC",FALSE,0,NA,2017-04-21 22:41:18,TRUE,NA,"855552047579635712",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","footyfans247",0,FALSE,FALSE,NA,NA
"314","#GAMEDAY: SATURDAY!!
#Ligue1
#PremierLeague
#LaLiga
#Bundesliga
#SerieA
#Allsvenskan
Injuries &amp; suspensions:… https://t.co/95iFhNctqv",FALSE,0,NA,2017-04-21 22:39:15,TRUE,NA,"855551534725292037",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WhoOutCom",0,FALSE,FALSE,NA,NA
"315","#MATCHDAG: LÖRDAG!!
#Allsvenskan
#PremierLeague
#LaLiga
#Ligue1
#Bundesliga
#SerieA
Skador &amp; avstängningar:… https://t.co/mTStDbynAd",FALSE,0,NA,2017-04-21 22:37:28,TRUE,NA,"855551083418193920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Skadekollen",0,FALSE,FALSE,NA,NA
"316","WinnerUk Get a £200 Bonus 
#PremierLeague #mufc #LFC #MCFC
#AVFC #EFC #football #lufc
10 FREE CASINO SPINS
 Claim-&gt;… https://t.co/o41rK3nJWA",FALSE,0,NA,2017-04-21 22:36:25,TRUE,NA,"855550818962915328",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"317","@premierleague @LFC v @CPFC (Sun 23/04)

Console Predictz: 4-4!

#Twitch #FIFA17 #LIVCRY #PremierLeague @TwitchTVOnline",FALSE,1,"premierleague",2017-04-21 22:36:13,FALSE,NA,"855550771152244736","343627165","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ConsolePredictz",2,FALSE,FALSE,NA,NA
"318","Paddypower 3 #football #nufc
#lufc #afc
#PremierLeague #mufc #LFC
#MCFC #AVFC #Spurs #EFC 
Bet £10 Get £30
Claim-&gt;… https://t.co/VXWOCqg6Yr",FALSE,0,NA,2017-04-21 22:36:09,TRUE,NA,"855550754580508672",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"319","Best sports to place bets on! https://t.co/X4ip1jFB7S #PremierLeague",FALSE,0,NA,2017-04-21 22:32:44,FALSE,NA,"855549894609776641",NA,"<a href=""http://winthecustomer.com/"" rel=""nofollow"">Win the Customer</a>","TheFootballSaga",0,FALSE,FALSE,NA,NA
"320","#PremierLeague Liverpool eye deal for Hull left back Andy Robertson : James Milner, previously a midfielder, has… https://t.co/5ASUZPs02Q",FALSE,0,NA,2017-04-21 22:30:04,FALSE,NA,"855549223009255426",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"321","#PremierLeague Mbappe still lives at Monaco's academy training complex: Monaco starlet Kylian Mbappe has been… https://t.co/DLN7eqwRLt",FALSE,0,NA,2017-04-21 22:30:03,FALSE,NA,"855549219033063424",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"322","#PremierLeague Manchester City's Fernandinho isn’t fussed about flair! : INTERVIEW BY IAN LADYMAN: It's never a… https://t.co/aAJk7N0Pzi",FALSE,0,NA,2017-04-21 22:30:02,FALSE,NA,"855549214444576768",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"323","Sure Match: Smouha SC-El Mokawloon El Arab - 23.04.2017: Bet on #SMOUHASC at Marathonbet 1.71 - #PremierLeague https://t.co/My6Iok3tpl",FALSE,0,NA,2017-04-21 22:29:04,FALSE,NA,"855548971476897792",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Oddsmeter",0,FALSE,FALSE,NA,NA
"324","@FIFAcom @AndrArshavin23 @Arsenal @LFC @premierleague ...And he was never heard from again. #Arsenal #COYG #PremierLeague",FALSE,0,"FIFAcom",2017-04-21 22:28:54,FALSE,"855526270964310016","855548926480351232","140070953","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HashtagSpiruli",0,FALSE,FALSE,NA,NA
"325","#PremierLeague Ibrahimovic estará de 8 a 9 meses de baja.

Vía:@mundodeportivo https://t.co/sPzXHhXwsz",FALSE,0,NA,2017-04-21 22:27:18,FALSE,NA,"855548524859199489",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DeportesGMV",0,FALSE,FALSE,NA,NA
"326","Spurs #PL2 coach Ugo Ehiogu has sadly passed away at the age of 44: https://t.co/Z7ghLZ6VDR by #premierleague via… https://t.co/eyTPu5P4Va",FALSE,0,NA,2017-04-21 22:27:09,TRUE,NA,"855548489547358210",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>","muazukeana1900",0,FALSE,FALSE,NA,NA
"327","It's set to be a tense battle for European places in the #PL - here's a... https://t.co/Wf6xJVjCCG by… https://t.co/PcKgPWUTaJ",FALSE,0,NA,2017-04-21 22:26:45,TRUE,NA,"855548388342890496",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>","babacarmbaye75",0,FALSE,FALSE,NA,NA
"328","Paddypower New Custom #football
#PremierLeague #CFC #thfc
17:15 Sat
#Chelsea v #Spurs
Spurs enhanced to 16/1 Claim-… https://t.co/cp4ijMJlOx",FALSE,0,NA,2017-04-21 22:25:38,TRUE,NA,"855548106657681409",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"329","#PremierLeague Kylian Mbappe will be playing for this team next season - Monaco chief https://t.co/7iE8CcByox",FALSE,0,NA,2017-04-21 22:24:14,FALSE,NA,"855547752662552576",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"330","#PremierLeague Eden Hazard v Dele Alli: Ossie Ardiles gives verdict on Chelsea and Tottenham stars https://t.co/HGffuwlS1u",FALSE,0,NA,2017-04-21 22:24:13,FALSE,NA,"855547750187900928",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"331","#PremierLeague Exclusive: Jan Vertonghen makes huge claim about Tottenham ahead of Chelsea clash https://t.co/csv8eD0M2Z",FALSE,0,NA,2017-04-21 22:24:12,FALSE,NA,"855547745557401600",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"332","#TomDavies #Main #PremierLeague Long-haired ‘baller from Liverpool – Everton starlet Tom Davies is England’s next…… https://t.co/Vng7hE0oQV",FALSE,0,NA,2017-04-21 22:24:12,TRUE,NA,"855547744085196801",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","osho_0404",0,FALSE,FALSE,NA,NA
"333","#WilliamHill Special- Bet 10 get Extra 20 - Click Here Get Yours Now- https://t.co/iYl08EORXw  #mufc #premierleague",FALSE,0,NA,2017-04-21 22:23:36,FALSE,NA,"855547593866326016",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Freebetsgo",0,FALSE,FALSE,NA,NA
"334","WinnerUk Get a £200 Bonus #football
#PremierLeague #mufc #LFC #MCFC
NEW SPORTS PLAYERS 10 FREE #Casino SPINS
 Claim… https://t.co/zki8Lp4U2N",FALSE,0,NA,2017-04-21 22:21:45,TRUE,NA,"855547127740731393",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","mufcfergie",0,FALSE,FALSE,NA,NA
"335","WinnerUk Get a £200 Bonus #football
#PremierLeague #mufc #LFC #MCFC
NEW SPORTS PLAYERS 10 FREE #Casino SPINS
 Claim… https://t.co/ntLE2MZa0B",FALSE,0,NA,2017-04-21 22:21:37,TRUE,NA,"855547093968199682",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Paddyspower2",0,FALSE,FALSE,NA,NA
"336","WinnerUk Get a £200 Bonus #football
#PremierLeague #mufc #LFC #MCFC
NEW SPORTS PLAYERS 10 FREE CASINO SPINS
 Claim-… https://t.co/eqx6qQdxuE",FALSE,0,NA,2017-04-21 22:21:31,TRUE,NA,"855547072036179968",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"337","WinnerUk Get a £200 Bonus #football
#PremierLeague #mufc #LFC #MCFC
NEW SPORTS PLAYERS 10 FREE #Casino SPINS
 Claim… https://t.co/oKCFeTPPDF",FALSE,0,NA,2017-04-21 22:21:29,TRUE,NA,"855547063425261568",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"338","WinnerUk Get a £200 Bonus #football
#PremierLeague #mufc #LFC #MCFC
NEW SPORTS PLAYERS 10 FREE #Casino SPINS
 Claim… https://t.co/KD7Eo54Opt",FALSE,0,NA,2017-04-21 22:21:24,TRUE,NA,"855547041224822785",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"339","WinnerUk Get a £200 Bonus #football
#PremierLeague #mufc #LFC #MCFC
NEW SPORTS PLAYERS 10 FREE #Casino SPINS
 Claim… https://t.co/ZbGPxST49l",FALSE,1,NA,2017-04-21 22:21:20,TRUE,NA,"855547022820200448",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","BingoBestOdds",1,FALSE,FALSE,NA,NA
"340","WinnerUk Get a £200 Bonus #football
#PremierLeague #mufc #LFC #MCFC
NEW SPORTS PLAYERS 10 FREE #Casino SPINS
 Claim… https://t.co/i4FEVHIp1O",FALSE,0,NA,2017-04-21 22:21:13,TRUE,NA,"855546996198920197",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"341","WinnerUk Get a £200 Bonus #football
#PremierLeague #mufc #LFC #MCFC
NEW SPORTS PLAYERS 10 FREE #Casino SPINS
 Claim… https://t.co/95ekSzk2WR",FALSE,0,NA,2017-04-21 22:21:09,TRUE,NA,"855546976280223749",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"342","WinnerUk Get a £200 Bonus #football
#PremierLeague #mufc #LFC #MCFC
NEW SPORTS PLAYERS 10 FREE CASINO SPINS
 Claim-… https://t.co/vin7WiEK85",FALSE,0,NA,2017-04-21 22:21:00,TRUE,NA,"855546941144432641",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Paddyspower2",0,FALSE,FALSE,NA,NA
"343","WinnerUk Get a £200 Bonus #football
#PremierLeague #mufc #LFC #MCFC
NEW SPORTS PLAYERS 10 FREE CASINO SPINS
 Claim-… https://t.co/uOvlimTbEl",FALSE,0,NA,2017-04-21 22:20:48,TRUE,NA,"855546891232301059",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"344","WinnerUk Get a £200 Bonus #football
#PremierLeague #mufc #LFC #MCFC
NEW SPORTS PLAYERS 10 FREE CASINO SPINS
 Claim-… https://t.co/eu5OoDg9QU",FALSE,0,NA,2017-04-21 22:20:43,TRUE,NA,"855546867006009344",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"345","WinnerUk Get a £200 Bonus #football
#PremierLeague #mufc #LFC #MCFC
NEW SPORTS PLAYERS 10 FREE CASINO SPINS
 Claim-… https://t.co/3BQeD4cXaM",FALSE,0,NA,2017-04-21 22:20:38,TRUE,NA,"855546846906896387",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","BingoBestOdds",0,FALSE,FALSE,NA,NA
"346","If Hull beat Watford &amp; Swansea lose to Stoke this weekend I then see the bottom 3 as it is will go down #PremierLeague.",FALSE,0,NA,2017-04-21 22:20:29,FALSE,NA,"855546809694990336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","craigryansports",0,FALSE,FALSE,NA,NA
"347","WinnerUk Get a £200 Bonus #football
#PremierLeague #mufc #LFC #MCFC
NEW SPORTS PLAYERS 10 FREE CASINO SPINS
 Claim-… https://t.co/AinFiQLWDF",FALSE,0,NA,2017-04-21 22:20:23,TRUE,NA,"855546786949332993",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"348","‘Als ik het shirt van Liverpool weer moet dragen, dan doe ik dat graag’ https://t.co/LebOEkrU1M #premierleague #voetbal #engelsvoetbal",FALSE,0,NA,2017-04-21 22:20:03,FALSE,NA,"855546700164943876",NA,"<a href=""http://www.headlines.nl/"" rel=""nofollow"">Headlines.nl</a>","Premier1_League",0,FALSE,FALSE,NA,NA
"349","UNIBET No Lose Bet #football #rugby #golf #LFC #MCFC #mufc
#PremierLeague #EFL CFC #EFC
Get your £30 Bonus  Claim-&gt;… https://t.co/muviHWpFF2",FALSE,0,NA,2017-04-21 22:18:27,TRUE,NA,"855546300401676288",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","mufcfergie",0,FALSE,FALSE,NA,NA
"350","UNIBET No Lose Bet #football #rugby #golf #LFC #MCFC #mufc
#PremierLeague #EFL CFC #EFC
Get your £30 Bonus  Claim-&gt;… https://t.co/ZJcSHGHoLa",FALSE,0,NA,2017-04-21 22:18:24,TRUE,NA,"855546287491624960",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Paddyspower2",0,FALSE,FALSE,NA,NA
"351","#PremierLeague Long-haired ‘baller from Liverpool – Everton starlet Tom Davies is England’s next star: The England… https://t.co/fAr9q8RRsq",FALSE,0,NA,2017-04-21 22:18:19,FALSE,NA,"855546266205405184",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"352","UNIBET No Lose Bet #football #rugby #golf #LFC #MCFC #mufc
#PremierLeague #EFL CFC #EFC
Get your £30 Bonus  Claim-&gt;… https://t.co/6pYbdLJvDh",FALSE,0,NA,2017-04-21 22:18:15,TRUE,NA,"855546247238873089",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","highrisklife1",0,FALSE,FALSE,NA,NA
"353","UNIBET No Lose Bet #football #rugby #golf #LFC #MCFC #mufc
#PremierLeague #EFL CFC #EFC
Get your £30 Bonus  Claim-&gt;… https://t.co/QojfWq5710",FALSE,0,NA,2017-04-21 22:18:10,TRUE,NA,"855546225147469826",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","Kim_Feeney1",0,FALSE,FALSE,NA,NA
"354","UNIBET No Lose Bet #football #rugby #golf #LFC #MCFC #mufc
#PremierLeague #EFL CFC #EFC
Get your £30 Bonus  Claim-&gt;… https://t.co/JCKqrH4QVR",FALSE,0,NA,2017-04-21 22:17:56,TRUE,NA,"855546170017554438",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","BingoBestOdds",0,FALSE,FALSE,NA,NA
"355","UNIBET No Lose Bet #football #rugby #golf #LFC #MCFC #mufc
#PremierLeague #EFL CFC #EFC
Get your £30 Bonus  Claim-&gt;… https://t.co/3rXMPyz07N",FALSE,0,NA,2017-04-21 22:17:42,TRUE,NA,"855546110844297219",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","paddyspower1",0,FALSE,FALSE,NA,NA
"356","UNIBET No Lose Bet #football #rugby #golf #LFC #MCFC #mufc
#PremierLeague #EFL CFC #EFC
Get your £30 Bonus  Claim-&gt;… https://t.co/RcjN3nzLNG",FALSE,0,NA,2017-04-21 22:17:30,TRUE,NA,"855546057337573376",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","petebetnow",0,FALSE,FALSE,NA,NA
"357","LISTEN: #PremierLeague Match Preview https://t.co/E32j2A2jAg",FALSE,0,NA,2017-04-21 22:17:20,FALSE,NA,"855546015860088833",NA,"<a href=""http://www.online-betting-shop.com"" rel=""nofollow"">Onlinebetshop Offers</a>","onlinebetshop",0,FALSE,FALSE,NA,NA
"358","LISTEN: #PremierLeague Match Preview https://t.co/hlQqasfcSp",FALSE,0,NA,2017-04-21 22:17:20,FALSE,NA,"855546015717486592",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">WorldCup betting offers</a>","worldcupbet4u",0,FALSE,FALSE,NA,NA
"359","LISTEN: #PremierLeague Match Preview https://t.co/eWTbi1qP0Y",FALSE,0,NA,2017-04-21 22:17:20,FALSE,NA,"855546015461634052",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">TopBet4u Bets and offers</a>","topbets4u",0,FALSE,FALSE,NA,NA
"360","LISTEN: #PremierLeague Match Preview https://t.co/lnUkUhWZnw",FALSE,0,NA,2017-04-21 22:17:20,FALSE,NA,"855546015449001985",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">BettyTipsOffers</a>","bettytips",0,FALSE,FALSE,NA,NA
"361","LISTEN: #PremierLeague Match Preview https://t.co/h8YCCvQzqA",FALSE,0,NA,2017-04-21 22:17:19,FALSE,NA,"855546015348293632",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">Ernie Betting Offers</a>","ernie_cash",0,FALSE,FALSE,NA,NA
"362","LISTEN: #PremierLeague Match Preview https://t.co/x5bGWFTY6P",FALSE,0,NA,2017-04-21 22:17:19,FALSE,NA,"855546015222571009",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">The Best Bet For You Community</a>","bestbetforyou",0,FALSE,FALSE,NA,NA
"363","LISTEN: #PremierLeague Match Preview https://t.co/NhjJCnc5Cd",FALSE,0,NA,2017-04-21 22:17:19,FALSE,NA,"855546014987685890",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">Betattica Betting Offers</a>","betattica",0,FALSE,FALSE,NA,NA
"364","LISTEN: #PremierLeague Match Preview https://t.co/ch4GM2LeVq",FALSE,0,NA,2017-04-21 22:17:19,FALSE,NA,"855546014987583489",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">BetsOddsForYou offers and bets</a>","best_oddsforyou",0,FALSE,FALSE,NA,NA
"365","LISTEN: #PremierLeague Match Preview https://t.co/Dk9saQk1wz",FALSE,0,NA,2017-04-21 22:17:19,FALSE,NA,"855546014719238145",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">Sports Special Offers</a>","atticagambling",0,FALSE,FALSE,NA,NA
